Cod_bairro,Cod_distrito,Cod_meso,Cod_municipio,Cod_subdistrito,Nome_Grande_Regiao,Nome_da_UF,Nome_do_municipio,Nome_do_subdistrito,Situacao_setor,Tipo_setor,media_moradores_por_domicilio,media_rendimento_medio_por_morador_com_ou_sem_renda,media_rendimento_medio_por_morador_com_renda,media_rendimento_medio_por_morador_reponsavel_com_ou_sem_Renda,media_rendimento_medio_por_morador_responsavel_com_renda,n_alfabetizados_homens,n_alfabetizados_mulheres,n_amarelos,n_brancos,n_domicilios,n_homens,n_idade_0_10,n_idade_11_20,n_idade_21_30,n_idade_31_40,n_idade_41_50,n_idade_51_60,n_idade_61_70,n_idade_71_100,n_indigenas,n_moradores,n_mulheres,n_pardos,n_pretos,variancia_moradores_por_domicilio,NM_BAIRRO
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.24,1212.19,1663.85,2000.11,2235.41,259.0,256.0,21.0,474.0,171.0,277.0,59.0,83.0,108.0,73.0,89.0,70.0,40.0,28.0,0.0,554.0,277.0,54.0,5.0,2.31,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.98,1516.09,2059.13,2344.46,2502.44,511.0,569.0,25.0,961.0,396.0,566.0,149.0,154.0,284.0,190.0,162.0,121.0,65.0,31.0,1.0,1179.0,613.0,160.0,32.0,1.75,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.07,955.45,1316.85,1495.03,1571.52,331.0,316.0,0.0,651.0,226.0,368.0,87.0,108.0,128.0,95.0,115.0,85.0,49.0,37.0,0.0,693.0,346.0,57.0,6.0,2.29,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.43,1164.71,1748.31,2280.38,2360.05,375.0,373.0,5.0,587.0,237.0,408.0,114.0,133.0,127.0,133.0,138.0,90.0,38.0,30.0,0.0,812.0,404.0,214.0,6.0,2.08,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.97,1050.16,1523.47,1779.87,1925.5,162.0,159.0,2.0,277.0,119.0,178.0,51.0,50.0,62.0,62.0,57.0,33.0,22.0,14.0,0.0,353.0,175.0,52.0,22.0,1.86,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.29,834.61,1284.78,1404.6,1511.66,532.0,530.0,3.0,912.0,353.0,593.0,138.0,218.0,191.0,192.0,157.0,121.0,77.0,61.0,2.0,1163.0,574.0,219.0,31.0,2.28,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,1.0,3.71,669.74,945.14,1050.21,1146.78,139.0,160.0,6.0,228.0,95.0,158.0,50.0,71.0,71.0,40.0,56.0,37.0,11.0,11.0,0.0,352.0,194.0,102.0,16.0,2.36,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.1,1400.03,1964.14,1684.25,2194.16,185.0,217.0,2.0,420.0,142.0,203.0,57.0,53.0,91.0,64.0,62.0,54.0,26.0,29.0,0.0,440.0,237.0,16.0,2.0,1.69,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.65,1914.68,2580.92,3222.97,3298.36,197.0,246.0,4.0,435.0,175.0,208.0,33.0,59.0,88.0,78.0,90.0,61.0,26.0,24.0,0.0,463.0,255.0,17.0,7.0,1.71,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.86,1777.91,2529.14,2081.49,2510.5,193.0,230.0,11.0,383.0,158.0,209.0,48.0,49.0,85.0,65.0,92.0,53.0,31.0,24.0,0.0,452.0,243.0,51.0,7.0,1.78,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.52,1541.64,2009.42,2252.01,2370.54,220.0,299.0,7.0,491.0,220.0,238.0,57.0,67.0,131.0,113.0,67.0,63.0,31.0,18.0,0.0,554.0,316.0,43.0,13.0,1.2,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.76,1386.13,1823.53,2098.3,2255.92,255.0,349.0,8.0,538.0,229.0,269.0,45.0,78.0,141.0,98.0,89.0,92.0,43.0,43.0,0.0,633.0,364.0,79.0,8.0,1.69,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.09,1310.04,1825.64,2263.99,2365.22,343.0,378.0,20.0,632.0,257.0,379.0,101.0,120.0,120.0,127.0,127.0,109.0,44.0,35.0,4.0,795.0,416.0,109.0,30.0,2.16,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.4,1342.35,1917.92,2424.5,2535.42,483.0,547.0,21.0,960.0,320.0,521.0,117.0,175.0,209.0,153.0,189.0,150.0,58.0,43.0,0.0,1088.0,578.0,111.0,7.0,1.97,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.13,1409.76,1930.89,2515.86,2573.3,323.0,347.0,5.0,575.0,224.0,339.0,76.0,101.0,120.0,140.0,115.0,78.0,41.0,34.0,0.0,700.0,375.0,110.0,24.0,1.67,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.16,977.08,1415.85,1624.84,1712.12,355.0,372.0,10.0,648.0,255.0,393.0,113.0,128.0,144.0,112.0,129.0,81.0,48.0,44.0,0.0,806.0,413.0,126.0,22.0,1.74,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.1,1722.7,2331.47,3062.62,3191.57,296.0,285.0,11.0,536.0,198.0,312.0,79.0,79.0,101.0,112.0,104.0,88.0,27.0,20.0,0.0,614.0,302.0,55.0,12.0,2.0,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.09,1253.8,1801.91,2095.06,2176.08,257.0,294.0,4.0,527.0,188.0,273.0,56.0,72.0,96.0,83.0,96.0,82.0,54.0,37.0,2.0,581.0,308.0,36.0,12.0,1.67,Novo Mundo
4106902041.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.19,1132.27,1657.81,1938.76,2078.29,399.0,422.0,1.0,754.0,283.0,441.0,126.0,130.0,144.0,151.0,138.0,104.0,67.0,32.0,1.0,903.0,462.0,132.0,15.0,1.81,Novo Mundo
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.56,1457.14,1786.62,1761.24,1981.4,198.0,209.0,5.0,374.0,180.0,228.0,70.0,36.0,169.0,123.0,28.0,14.0,8.0,1.0,0.0,460.0,232.0,59.0,22.0,1.21,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.06,964.55,1323.12,1427.68,1583.84,189.0,209.0,1.0,363.0,142.0,205.0,66.0,52.0,75.0,106.0,35.0,52.0,22.0,21.0,0.0,434.0,229.0,67.0,3.0,1.94,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.02,953.92,1291.1,1544.8,1582.25,222.0,237.0,5.0,380.0,169.0,249.0,63.0,68.0,97.0,88.0,62.0,57.0,37.0,28.0,0.0,510.0,261.0,117.0,8.0,1.86,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.09,960.03,1398.68,1385.34,1591.67,390.0,374.0,0.0,755.0,270.0,427.0,107.0,120.0,176.0,130.0,109.0,92.0,57.0,35.0,0.0,833.0,406.0,54.0,24.0,1.97,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.35,865.08,1191.74,1312.21,1394.92,374.0,387.0,18.0,672.0,253.0,421.0,126.0,127.0,132.0,150.0,81.0,109.0,73.0,41.0,0.0,848.0,427.0,117.0,41.0,2.96,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.52,882.7,1247.49,1620.87,1649.3,264.0,295.0,0.0,473.0,174.0,296.0,74.0,101.0,118.0,103.0,91.0,76.0,31.0,25.0,0.0,613.0,331.0,148.0,6.0,2.98,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.15,970.42,1372.41,1554.82,1631.28,269.0,283.0,3.0,474.0,192.0,297.0,64.0,101.0,114.0,81.0,87.0,71.0,46.0,27.0,0.0,605.0,308.0,115.0,13.0,1.81,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.77,1442.71,1857.34,2207.17,2251.02,369.0,428.0,15.0,699.0,308.0,393.0,87.0,117.0,145.0,166.0,129.0,111.0,56.0,34.0,0.0,854.0,461.0,130.0,10.0,1.3,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.39,566.03,913.36,801.15,1092.47,114.0,102.0,0.0,163.0,75.0,134.0,46.0,48.0,53.0,36.0,29.0,18.0,12.0,8.0,0.0,254.0,120.0,84.0,7.0,2.27,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,1.0,3.53,535.91,851.89,869.58,963.36,170.0,168.0,0.0,281.0,113.0,200.0,67.0,85.0,75.0,52.0,53.0,32.0,19.0,11.0,0.0,399.0,199.0,87.0,31.0,3.43,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.14,837.01,1449.39,1188.96,1616.98,230.0,258.0,3.0,419.0,170.0,255.0,74.0,85.0,102.0,89.0,69.0,53.0,40.0,24.0,0.0,533.0,289.0,104.0,18.0,2.39,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.9,839.02,1169.7,1265.14,1321.94,322.0,365.0,2.0,517.0,256.0,353.0,85.0,122.0,119.0,119.0,119.0,74.0,62.0,39.0,0.0,743.0,395.0,208.0,21.0,2.33,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.04,1232.91,1656.45,2013.73,2054.54,387.0,463.0,9.0,773.0,302.0,427.0,126.0,138.0,154.0,185.0,141.0,107.0,29.0,24.0,0.0,919.0,492.0,93.0,44.0,1.22,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.29,1028.4,1431.78,1635.14,1710.71,358.0,396.0,10.0,639.0,249.0,396.0,105.0,119.0,171.0,128.0,113.0,110.0,38.0,27.0,0.0,820.0,429.0,140.0,36.0,1.71,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.21,747.26,1086.93,1217.06,1291.57,213.0,235.0,5.0,407.0,156.0,235.0,67.0,80.0,83.0,89.0,57.0,49.0,47.0,23.0,1.0,501.0,266.0,74.0,14.0,2.15,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.14,1222.95,1622.23,2015.65,2106.86,324.0,348.0,0.0,655.0,231.0,350.0,76.0,92.0,139.0,112.0,111.0,106.0,48.0,29.0,0.0,725.0,375.0,67.0,3.0,1.78,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.03,958.55,1382.53,1568.4,1683.84,543.0,605.0,4.0,1039.0,423.0,603.0,159.0,205.0,246.0,200.0,178.0,159.0,81.0,37.0,3.0,1280.0,677.0,197.0,37.0,1.72,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.4,858.94,1178.96,1156.43,1313.96,530.0,567.0,16.0,883.0,367.0,601.0,176.0,217.0,254.0,234.0,157.0,107.0,49.0,32.0,6.0,1249.0,648.0,297.0,47.0,2.16,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.18,856.23,1222.89,1396.91,1453.07,298.0,308.0,1.0,531.0,207.0,321.0,83.0,118.0,113.0,96.0,101.0,85.0,34.0,29.0,2.0,659.0,340.0,111.0,16.0,1.63,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.59,891.97,1241.14,1084.09,1299.86,389.0,414.0,13.0,651.0,247.0,434.0,141.0,154.0,178.0,138.0,120.0,84.0,38.0,28.0,0.0,886.0,453.0,185.0,38.0,2.85,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.47,798.39,1098.59,1227.27,1330.98,346.0,358.0,3.0,570.0,231.0,393.0,123.0,148.0,149.0,127.0,95.0,87.0,40.0,19.0,1.0,802.0,410.0,197.0,32.0,2.99,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.79,1517.57,2036.81,2323.01,2459.18,367.0,433.0,10.0,736.0,307.0,393.0,84.0,112.0,165.0,139.0,133.0,129.0,46.0,34.0,0.0,855.0,462.0,93.0,16.0,1.16,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,1.0,3.51,614.87,864.85,937.75,984.98,227.0,207.0,1.0,260.0,146.0,264.0,93.0,96.0,99.0,70.0,70.0,50.0,17.0,15.0,1.0,513.0,249.0,245.0,6.0,2.71,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.86,1324.41,1753.71,2042.32,2105.29,1151.0,1227.0,29.0,2054.0,936.0,1292.0,402.0,337.0,597.0,578.0,333.0,193.0,113.0,78.0,7.0,2675.0,1383.0,518.0,67.0,1.57,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.98,940.95,1383.24,1592.72,1656.27,550.0,594.0,16.0,1069.0,417.0,604.0,144.0,231.0,220.0,201.0,184.0,131.0,73.0,45.0,0.0,1244.0,640.0,139.0,20.0,1.84,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.15,911.82,1266.88,1353.93,1454.97,307.0,341.0,0.0,569.0,216.0,323.0,83.0,116.0,114.0,91.0,117.0,73.0,46.0,35.0,2.0,680.0,357.0,94.0,15.0,2.53,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.43,380.76,876.46,585.39,1001.92,123.0,130.0,0.0,191.0,89.0,148.0,57.0,61.0,57.0,39.0,29.0,26.0,16.0,11.0,0.0,305.0,157.0,103.0,11.0,3.52,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.47,794.43,1200.83,1096.75,1272.56,217.0,248.0,1.0,391.0,152.0,249.0,68.0,100.0,116.0,66.0,64.0,64.0,21.0,22.0,1.0,527.0,278.0,117.0,17.0,1.81,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.46,646.9,960.87,898.97,1048.8,227.0,234.0,7.0,351.0,154.0,262.0,80.0,80.0,104.0,93.0,64.0,58.0,34.0,13.0,0.0,533.0,271.0,152.0,23.0,2.97,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.17,818.63,1171.17,1293.29,1386.88,431.0,482.0,24.0,761.0,326.0,494.0,155.0,164.0,204.0,155.0,126.0,127.0,57.0,33.0,0.0,1035.0,543.0,209.0,43.0,1.94,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.45,546.58,806.68,857.73,906.74,114.0,101.0,0.0,138.0,74.0,134.0,38.0,49.0,50.0,38.0,27.0,30.0,12.0,6.0,0.0,255.0,121.0,107.0,10.0,2.55,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.65,650.18,922.19,877.33,1077.86,68.0,69.0,0.0,112.0,43.0,79.0,16.0,33.0,34.0,15.0,26.0,17.0,6.0,6.0,0.0,157.0,78.0,34.0,11.0,2.04,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.76,502.61,781.98,713.63,841.92,332.0,316.0,1.0,137.0,210.0,410.0,150.0,196.0,151.0,107.0,83.0,60.0,19.0,10.0,0.0,790.0,380.0,648.0,4.0,5.06,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.07,558.12,857.85,798.33,855.36,42.0,42.0,0.0,65.0,30.0,46.0,9.0,26.0,11.0,18.0,10.0,9.0,5.0,3.0,0.0,92.0,46.0,24.0,3.0,2.2,Fazendinha
4106902042.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.56,598.0,946.43,1097.91,1132.22,100.0,108.0,1.0,133.0,66.0,111.0,37.0,50.0,46.0,29.0,29.0,23.0,13.0,8.0,0.0,235.0,124.0,88.0,13.0,2.43,Fazendinha
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.22,1829.41,2565.16,3195.79,3400.93,462.0,476.0,15.0,828.0,315.0,492.0,117.0,121.0,171.0,158.0,146.0,143.0,67.0,82.0,0.0,1015.0,523.0,129.0,43.0,2.4,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.15,1980.8,3031.02,3735.48,4543.9,229.0,249.0,12.0,437.0,163.0,248.0,51.0,47.0,87.0,84.0,78.0,70.0,48.0,40.0,0.0,514.0,266.0,53.0,12.0,1.96,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.9,2480.15,3450.31,3046.13,3756.13,211.0,241.0,16.0,439.0,164.0,223.0,40.0,53.0,78.0,71.0,61.0,58.0,51.0,65.0,0.0,476.0,258.0,17.0,9.0,1.97,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.0,1631.6,2197.67,2736.56,2893.57,347.0,389.0,12.0,695.0,258.0,362.0,44.0,100.0,120.0,108.0,95.0,112.0,92.0,97.0,0.0,775.0,413.0,45.0,23.0,2.81,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.93,1501.98,1987.07,2409.24,2426.33,387.0,403.0,9.0,710.0,284.0,405.0,82.0,86.0,168.0,102.0,124.0,121.0,73.0,84.0,1.0,833.0,441.0,105.0,21.0,2.02,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.24,1074.43,1516.84,1650.39,1839.66,332.0,380.0,6.0,636.0,243.0,362.0,86.0,135.0,137.0,104.0,125.0,84.0,57.0,46.0,3.0,787.0,425.0,124.0,18.0,2.33,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.0,1379.21,1708.28,2092.17,2174.87,358.0,384.0,3.0,601.0,263.0,384.0,88.0,83.0,151.0,123.0,107.0,100.0,72.0,60.0,0.0,788.0,409.0,163.0,26.0,2.24,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,1.0,3.3,1046.65,1424.96,1304.47,1479.7,111.0,107.0,2.0,222.0,76.0,120.0,25.0,31.0,45.0,40.0,34.0,34.0,15.0,22.0,0.0,251.0,131.0,21.0,6.0,2.53,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.38,1642.17,2423.2,2742.54,3196.93,277.0,336.0,8.0,597.0,197.0,300.0,69.0,99.0,115.0,96.0,75.0,102.0,57.0,47.0,0.0,666.0,366.0,54.0,7.0,2.48,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.14,1876.87,2684.06,3134.13,3618.27,391.0,460.0,4.0,800.0,284.0,415.0,78.0,123.0,149.0,116.0,154.0,118.0,68.0,79.0,1.0,893.0,479.0,72.0,17.0,2.65,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,2.96,1957.87,2616.71,3336.44,3573.07,201.0,237.0,6.0,414.0,151.0,211.0,37.0,52.0,66.0,68.0,68.0,60.0,56.0,46.0,0.0,447.0,245.0,24.0,12.0,1.81,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,1.0,3.47,637.0,907.11,970.66,1045.33,231.0,226.0,7.0,304.0,154.0,269.0,81.0,103.0,96.0,76.0,72.0,57.0,27.0,13.0,7.0,534.0,265.0,177.0,39.0,2.67,Santa Quitéria
4106902043.0,410690205.0,4110.0,4106902.0,41069020506,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO PORTÃO (R.7.PR),1.0,0.0,3.39,642.01,861.54,967.76,981.01,91.0,110.0,2.0,177.0,74.0,112.0,44.0,43.0,42.0,37.0,40.0,18.0,11.0,11.0,2.0,251.0,139.0,51.0,19.0,5.45,Santa Quitéria
